den,datum,kraj_nuts_kod,kraj_nazev,okres_lau_kod,okres_nazev,orp_kod,orp_nazev,obec_kod,obec_nazev,nove_pripady,aktivni_pripady,nove_pripady_65,nove_pripady_7_dni,nove_pripady_14_dni
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583537,"Ochoz u Brna",0,10,0,6,9
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583456,"Nebovidy (Brno-venkov)",0,8,0,2,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583405,Mokrá-Horákov,0,31,0,18,30
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6408,Ivančice,583120,Ivančice,0,82,0,43,80
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582069,Míchov,0,3,0,3,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,582034,"Malá Lhota",0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,550078,Přeskače,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,553972,"Rybníček (Vyškov)",0,8,0,5,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594598,Oslnovice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594555,Olbramkostel,0,6,0,2,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594466,"Miroslavské Knínice",0,4,0,4,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594423,Medlice,0,5,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594237,"Kadov (Znojmo)",0,3,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594148,"Hrádek (Znojmo)",0,6,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6405,Bučovice,592994,"Dražovice (Vyškov)",0,5,0,2,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,592901,Bohdalice-Pavlovice,0,5,0,3,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594130,Hrabětice,0,9,0,5,8
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594105,"Horní Kounice",0,5,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6405,Bučovice,593419,Nesovice,0,54,0,23,50
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,593087,Hvězdlice,0,46,0,7,22
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,595934,Křižínkov,0,5,0,1,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586803,"Ždánice (Hodonín)",0,34,0,9,25
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586617,Suchov,0,3,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6406,Hodonín,586528,Rohatec,0,22,0,8,19
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6406,Hodonín,586510,Ratíškovice,0,60,0,24,50
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6406,Hodonín,586374,Mikulčice,0,26,0,13,23
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586285,Kozojídky,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6406,Hodonín,586242,Karlín,0,3,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,584720,Nosislav,0,14,0,7,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6407,Hustopeče,584681,Morkůvky,0,8,0,1,9
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6404,Břeclav,584452,Hlohovec,0,43,0,14,39
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,581780,Krasová,0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,582166,Olomučany,0,17,0,9,15
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,582123,"Ochoz u Tišnova",0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,582859,Blučina,0,33,0,17,33
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,582298,"Rudice (Blansko)",0,25,0,13,25
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,582255,Rašov,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582191,Pamětice,0,5,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,583995,Těšany,0,20,0,8,17
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583677,Pozořice,0,26,0,15,23
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583634,"Podolí (Brno-venkov)",0,22,0,11,22
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583545,Omice,0,9,0,3,9
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6408,Ivančice,583502,"Nová Ves (Brno-venkov)",0,6,0,3,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583391,Modřice,0,80,0,30,74
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,583341,Malhostovice,0,9,0,5,8
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,583316,Lomnička,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,550019,"Vracovice (Znojmo)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,531006,Ludíkov,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,506699,Otmarov,0,20,0,10,20
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,593010,Drysice,0,5,0,3,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,593460,Orlovice,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,593346,"Moravské Málkovice",0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594296,Kubšice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594032,Hevlín,0,12,0,7,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,593796,"Bojanovice (Znojmo)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,593753,"Bítov (Znojmo)",0,4,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,597104,Vratislávka,0,3,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594989,Tulešice,0,3,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594725,Rešice,0,6,0,3,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594482,"Moravský Krumlov",0,79,0,40,73
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586544,Skoronice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586501,Radějov,0,7,0,5,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6406,Hodonín,586358,"Lužice (Hodonín)",0,23,0,8,22
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586251,Kelčany,0,5,0,2,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6404,Břeclav,584622,Lanžhot,0,44,0,19,41
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6411,Mikulov,584479,"Horní Věstonice",0,10,0,8,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6411,Mikulov,584436,"Dolní Věstonice",0,2,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,584193,"Zálesná Zhoř",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,584029,Troubsko,0,28,0,15,25
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583979,"Telnice (Brno-venkov)",0,19,0,8,20
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,583936,Syrovice,0,14,0,6,14
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6408,Ivančice,583693,Pravlov,0,4,0,0,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,583600,Ostrovačice,0,13,0,6,12
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6408,Ivančice,583243,Kupařovice,0,11,0,5,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583057,Hostěnice,0,9,0,4,9
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,582557,"Újezd u Černé Hory",0,6,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,582450,Synalov,0,2,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582271,"Rozseč nad Kunštátem",0,4,0,4,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582221,"Prostřední Poříčí",0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,581364,Bořitov,0,11,0,8,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,581321,"Běleč (Brno-venkov)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582107,Nýrov,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,581828,Křtiny,0,6,0,5,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,581771,Kozárov,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,581721,"Kněževes (Blansko)",0,6,0,2,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,596175,Nedvědice,0,8,0,6,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586765,Vracov,0,35,0,18,30
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586579,Stavěšice,0,6,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6406,Hodonín,586480,"Petrov (Hodonín)",0,11,0,6,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586315,Labuty,0,3,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586129,Dambořice,0,13,0,8,13
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586030,Archlebov,0,11,0,2,9
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6407,Hustopeče,584908,Starovičky,0,9,0,5,8
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6407,Hustopeče,584894,Starovice,0,12,0,4,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6413,Pohořelice,584843,Přibice,0,13,0,4,12
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0644,Břeclav,6411,Mikulov,584657,"Milovice (Břeclav)",0,5,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,584207,Zastávka,0,27,0,6,25
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,595039,Valtrovice,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,595004,"Uherčice (Znojmo)",0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594954,"Trnové Pole",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6413,Pohořelice,594903,"Šumice (Brno-venkov)",0,12,0,4,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",594768,"Skalice (Znojmo)",0,11,0,6,12
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594318,"Kyjovice (Znojmo)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594253,Korolupy,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594067,"Hodonice (Znojmo)",0,23,0,10,21
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,593982,Dyjákovičky,0,5,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,593818,Boskovštejn,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,593567,Ruprechtov,0,10,0,2,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6405,Bučovice,593532,"Rašovice (Vyškov)",0,3,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,593281,Lysovice,0,3,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,593231,"Křižanovice u Vyškova",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,593117,"Ivanovice na Hané",0,98,0,44,88
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,581836,Kulířov,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,581500,"Černovice (Blansko)",0,4,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583821,Řícmanice,0,8,0,3,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6421,Židlochovice,583758,Rajhrad,0,45,0,17,49
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,583707,Prštice,0,5,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6408,Ivančice,583472,"Němčičky (Brno-venkov)",0,3,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6408,Ivančice,583421,"Moravské Bránice",0,10,0,6,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6409,Kuřim,583286,Lelekovice,0,29,0,17,29
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6409,Kuřim,583171,Jinačovice,0,5,0,2,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6408,Ivančice,583022,Hlína,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,582972,"Drásov (Brno-venkov)",0,15,0,7,11
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6409,Kuřim,582921,Česká,0,4,0,3,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0642,Brno-město,6403,Brno,582786,Brno,0,3902,0,1858,3615
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,582735,"Zhoř (Brno-venkov)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582671,"Voděrady (Blansko)",0,7,0,2,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582336,"Skalice nad Svitavou",0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582085,"Němčice (Blansko)",0,8,0,1,8
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,581950,"Lipovec (Blansko)",0,14,0,8,14
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,545295,"Skalička (Brno-venkov)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,513709,Roubanina,0,1,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,554898,Rostěnice-Zvonovice,0,4,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,556963,Spešov,0,9,0,4,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,550175,Podomí,0,8,0,2,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,550141,"Medlovice (Vyškov)",0,4,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,554162,Crhov,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,595667,"Horní Loučky",0,7,0,1,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,595110,Vratěnín,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594831,"Střelice (Znojmo)",0,5,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594733,Rozkoš,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594474,"Morašice (Znojmo)",0,0,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594440,Milíčovice,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,594431,"Mikulovice (Znojmo)",0,9,0,5,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,593061,Hoštice-Heroltice,0,12,0,2,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,593168,Komořany,0,9,0,0,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6405,Bučovice,593095,"Chvalkovice (Vyškov)",0,6,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6412,"Moravský Krumlov",593931,Dobřínsko,0,9,0,7,9
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0647,Znojmo,6420,Znojmo,593761,Blanné,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6419,Vyškov,593397,Nemojany,0,11,0,1,7
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0646,Vyškov,6405,Bučovice,593338,"Milonice (Vyškov)",0,11,0,2,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,581372,Boskovice,0,92,0,54,82
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,581470,Cetkovice,0,17,0,11,16
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,581429,"Březina (Brno-venkov)",0,7,0,2,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,582565,Unín,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6402,Boskovice,582506,"Tasovice (Blansko)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,582263,"Rohozec (Brno-venkov)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,581763,Kotvrdovice,0,14,0,3,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,583901,Stanoviště,0,10,0,7,9
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,583308,Litostrov,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,583235,Kratochvilka,0,1,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6408,Ivančice,583201,Ketkovice,0,11,0,6,10
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6417,Tišnov,583065,"Hradčany (Brno-venkov)",0,8,0,2,6
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6416,Šlapanice,582999,"Hajany (Brno-venkov)",0,6,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0643,Brno-venkov,6414,Rosice,582808,"Babice u Rosic",0,5,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0641,Blansko,6401,Blansko,582701,"Vysočany (Blansko)",0,12,0,5,9
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6418,"Veselí nad Moravou",586650,"Tasov (Hodonín)",0,2,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6406,Hodonín,586609,Sudoměřice,0,11,0,4,9
pátek,"3/5/2021 12:00:00 AM",CZ064,"Jihomoravský kraj",CZ0645,Hodonín,6410,Kyjov,586552,Sobůlky,0,13,0,7,12
